url,title,lead,content,data,category,tags
https://bash.bashinform.ru/news/law/2023-09-28/bash-ortostanda-politsiya-he-m-tk-re-le-kilesh-tabyl-an-3458329,Башҡортостанда полиция хеҙмәткәре үле килеш табылған,,"Ҡариҙел районында полицейский вафат булған. «Башинформ» агентлығы сығанағы хәбәр итеүенсә, ул үҙ теләге менән яҡты донъянан киткән.
Был хәлгә ведомствоның матбуғат хеҙмәтендә аңлатма бирҙеләр.
«Бөгөн Рәсәй Эске эштәр министрлығының Ҡариҙел районы буйынса бүлегендә полиция хеҙмәткәре эш бүлмәһендә үле килеш табылған. Башҡортостан Республикаһы буйынса Эске эштәр министрлығы етәкселеге ваҡиға сәбәптәрен билдәләү өсөн тикшереү башланы», — тип хәбәр иттеләр министрлыҡтан. 
https://www.bashinform.ru/news/law/2023-09-28/v-ufe-sotrudnika-politsii-nashli-mertvym-3458283","28 Сентябрь , 17:39",Хәл-ваҡиғалар,Na
https://bash.bashinform.ru/news/law/2023-09-28/bash-ortostanda-lada-granta-men-n-vaz-2107-b-releshk-n-orbandar-bar-3457949,"Башҡортостанда «Лада Гранта» менән «ВАЗ-2107» бәрелешкән, ҡорбандар бар",,"Бөгөн Мәләүез районында юл фажиғәһе теркәлгән, ике кешенең ғүмере өҙөлгән. Республика дәүләт автоинспекцияһының матбуғат хеҙмәтенән хәбәр итеүҙәренсә, авария 28 сентябрҙә көндөҙ Ергән - Нордовка автомобиль юлының 11-се саҡрымында булған. Яҡынса мәғлүмәттәр буйынса, 62 йәшлек водитель идара иткән «Лада Гранта» менән ҡаршыға килгән «ВАЗ-2107» бәрелешкән. Рулдә 72 йәшлек ир ултырған.
Юл фажиғәһендә «Гранта» водителе һәләк булған. «ВАЗ»-дың 75 йәшлек пассажиры ла йән биргән, ә водитель ауыр йәрәхәттәр менән дауаханаға оҙатылған.
Ваҡиға урынында дәүләт автоинспекцияһы хеҙмәткәрҙәре һәм башҡа ашығыс хеҙмәттәр эшләй. Тулыраҡ мәғлүмәт асыҡлана.
https://www.bashinform.ru/news/law/2023-09-28/v-bashkirii-stolknulis-lada-granta-i-vaz-2107-est-zhertvy-3457756","28 Сентябрь , 14:55",Хәл-ваҡиғалар,Na
https://bash.bashinform.ru/news/law/2023-09-13/bash-ala-yuldarynda-lem-osra-tary-68-tierlek-k-meg-n-3434426,Баш ҡала юлдарында үлем осраҡтары 68% тиерлек кәмегән,,"Өфөлә йыл башынан 905 юл-транспорт ваҡиғаһы теркәлгән, был уҙған йылдың ошо уҡ осоро менән сағыштырғанда 24 осраҡҡа аҙыраҡ, 10 кешенең ғүмере өҙөлгән, 1109-ы төрлө дәрәжәләге йәрәхәттәр алған. Был турала 13 сентябрҙә ҡала хакимиәтендәге оператив кәңәшмәлә Эске эштәр министрлығының Өфө буйынса идаралығының ЮХХДИ бүлеге етәксеһе, полиция подполковнигы Рауил Бикбулатов хәбәр итте.
«Юл фажиғәләренең һаны ғына түгел, зыян күргәндәр ҙә аҙайҙы, юлдарҙа үлем осраҡтары 68% тиерлек кәмене, ләкин Өфөнөң Калинин һәм Совет райондарында юл-транспорт ваҡиғаларының һәм йәрәхәтләнгәндәрҙең артыуы билдәләнә», - тип хәбәр итте Рауил Бикбулатов.
Уның һүҙҙәренсә, автоаварияларҙың йыш теркәлгән төрө - бәрелешеү һәм йәйәүлеләрҙе тапатыу.
https://www.bashinform.ru/news/law/2023-09-13/v-ufe-smertnost-na-dorogah-sokratilas-pochti-na-68-3434013","13 Сентябрь , 15:42",Хәл-ваҡиғалар,Na
https://bash.bashinform.ru/news/law/2023-09-11/f-l-yort-yanynda-mer-e-le-k-e-tabyl-an-3430844,Өфөлә йорт янында үҫмерҙең үле кәүҙәһе табылған,,"Өфөлә 10 сентябрь төнөндә бер ғаиләлә бәхетһеҙлек булған. «Башинформ»ға үҙенең сығанағы хәбәр итеүенсә, Хәҡиҡәт урамында урынлашҡан йорт эргәһендә туғандары 15 йәшлек үҫмерҙең мәйетен тапҡан. Ул бейеклектән ҡолап төшкән. Уҡыусы имен ғаиләлә тәрбиәләнгән.
Хоҡуҡ һаҡлаусылар фажиғә сәбәптәрен асыҡлай.
https://www.bashinform.ru/news/law/2023-09-11/v-ufe-pod-oknami-zhilogo-doma-nashli-telo-podrostka-3430775","11 Сентябрь , 16:26",Хәл-ваҡиғалар,Na
https://bash.bashinform.ru/news/law/2023-09-08/respublikala-k-p-balaly-ail-ne-y-yan-an-3425535,Республикала күп балалы ғаиләнең өйө янған,,"Белоретта кисә кискеһен ишле ғаилә йәшәгән ағас йортто ут ялмап алған, тип хәбәр иттеләр «Башинформ»ға Рәсәй Ғәҙәттән тыш хәлдәр министрлығының Башҡортостан буйынса баш идаралығының матбуғат хеҙмәтенән.
Янғын тураһында хәбәр килгәндән һуң 27 минут эсендә утты һүндергәндәр.
«Зыян күреүселәр юҡ. Ата-әсә һәм дүрт бала туғандарына урынлаштырылған. Янғын сәбәптәре асыҡлана», — тип өҫтәне ҡотҡарыусылар.
https://www.bashinform.ru/news/law/2023-09-08/v-bashkirii-proizoshel-pozhar-v-dome-mnogodetnoy-semi-3424705","8 Сентябрь , 14:50",Хәл-ваҡиғалар,Na
https://bash.bashinform.ru/news/law/2023-09-08/beloret-rayonynda-lemesle-yul-fazhi-ene-s-b-pt-ren-asy-lay-ar-3425410,Белорет районында үлемесле юл фажиғәһенең сәбәптәрен асыҡлайҙар,,"Полиция хеҙмәткәрҙәре Белорет районында теркәлгән үлемесле юл-транспорт ваҡиғаһының сәбәптәрен асыҡлай.
Билдәле булыуынса, бөгөн иртәнге сәғәт 11 тирәһендә Өфө-Инйәр-Белорет юлының 112-се саҡрымында «Лада Гранта» менән «Рено Меган» бәрелешкән.
«Лада» водителе алған йәрәхәттәрҙән ашығыс медицина ярҙамы бригадаһы килеп еткәнсе йән биргән.
Ваҡиға урынында ЮХХДИ хеҙмәткәрҙәре һәм башҡа хеҙмәттәр эшләй. Фажиғә сәбәптәре асыҡлана, тип хәбәр иттеләр республика ЮХХДИ-ның матбуғат хеҙмәтенән.
https://www.bashinform.ru/news/law/2023-09-08/v-beloretskom-rayone-bashkirii-vyyasnyayut-obstoyatelstva-smertelnogo-dtp-3425326","8 Сентябрь , 14:06",Хәл-ваҡиғалар,Na
https://bash.bashinform.ru/news/law/2023-09-07/f-l-yata-yanynda-35-y-shlek-atyndy-m-yete-tabyl-an-3424216,Өфөлә ятаҡ янында 35 йәшлек ҡатындың мәйете табылған,,"Бөгөн, 7 сентябрҙә, Ферин урамындағы ятаҡ янында 35 йәшлек ҡатындың мәйете табылған. «Башинформ»дың хоҡуҡ һаҡлау органдарындағы сығанағынан билдәле булыуынса,ул бейеклектән ҡолаған. Әле фажиғә сәбәптәре асыҡлана, урында полиция хеҙмәткәрҙәре һәм криминалистар эшләй. Шулай уҡ үҙ теләге менән яҡты донъянан китеү версияһы ҡарала. Сөнки ҡатын яңғыҙы йәшәгән, фажиғә ваҡытында ишек эстән бикле булған.
Йәш сикләүе 18+
https://www.bashinform.ru/news/law/2023-09-07/v-ufe-pod-oknami-obschezhitiya-nashli-trup-35-letney-zhenschiny-3424183","7 Сентябрь , 17:32",Хәл-ваҡиғалар,Na
https://bash.bashinform.ru/news/law/2023-09-07/f-u-yusy-y-7-y-shlek-y-y-yan-yndan-ot-ar-an-3424153,Өфө уҡыусыһы 7 йәшлек ҡыҙҙы янғындан ҡотҡарған,,"Өфөнән ун беренсе класс уҡыусыһы Егор Стринадко 7 йәшлек ҡыҙҙы янғындан ҡотҡарған. Ҡаланың Орджоникидзе районы башлығы Альберт Маликовтан билдәле булыуынса, 6 сентябрҙә Ленин урамында Егор бер ҡыҙыҡайҙың ярҙам һорап ҡысҡырғанын ишетеп ҡалған. Бала өйҙә яңғыҙы булған, фатир эсенә төтөн тула башлағас, балконға йүгереп сыҡҡан. Ошо хәлдең шаһиттары янғын һүндереүселәрҙе саҡырып өлгөргән. Әммә уҡыусы юл аша ғына эшләп йөрөгән эшселәрҙән ярҙам һораған. Уларҙың береһе автовышка менән бишенсе ҡатҡа тиклем күтәрелгән һәм эстән ишекте асырға ярҙам иткән, ә Егор ҡыҙыҡайҙы тышҡа алып сыҡҡан.
Ҡыйыу уҡыусы Черниковка биҫтәһенең 82-се гимназияһында уҡый.
https://www.bashinform.ru/news/law/2023-09-07/ufimskiy-shkolnik-spas-iz-pozhara-7-letnyuyu-devochku-3424032","7 Сентябрь , 17:04",Хәл-ваҡиғалар,Na
https://bash.bashinform.ru/news/law/2023-09-05/beloretty-yalan-as-tauynda-yu-al-an-turisty-le-kilesh-tap-andar-3420409,Белореттың Яланғас тауында юғалған туристы үле килеш тапҡандар,,"Белорет районындағы Яланғас тауында юғалған туристы эҙләү эштәре тамамланды. Ирҙе Яланғас тауына илткән иҫке юлда үле килеш тапҡандар. Үлем сәбәптәрен хоҡуҡ һаҡлау органдары асыҡлай, тип хәбәр иттеләр «Башинформ»ға Ғәҙәттән тыш хәлдәр буйынса дәүләт комитетының матбуғат хеҙмәтенән.
Хәтерегеҙгә төшөрәбеҙ, 43 йәшлек яҡташыбыҙ Рус география йәмғиәтенең «Урал барыҫы» проектында ҡатнашҡан. Билдәле булыуынса, ул тауға менеп еткән, ләкин тәғәйен ваҡытҡа өйөнә ҡайтмаған. Уның тормош иптәше ашығыс хеҙмәттәргә мөрәжәғәт иткән. Оҙаҡ ҡына эҙләгәндән һуң уның автомобиле табылған. Бөгөн уны янғын-ҡотҡарыу вертолеты менән дә эҙләнеләр. Эҙләү эштәрен Башҡортостан Республикаһының Ғәҙәттән тыш хәлдәр буйынса дәүләт комитеты ҡотҡарыусылары, ирекмәндәр һәм кинологтар алып барҙы.
Турист, сәйәхәтсе, блогер, Көньяҡ Урал һуҡмағы проектына нигеҙ һалған Рәис Ғәбитов үҙенең телеграм-каналында хәбәр итеүенсә, Айрат Йәнбулатов ҡайын янында төшкән һуңғы селфиһын 3 сентябрҙә 14 сәғәт 40 минутта ебәргән. Аҙаҡ бәйләнешкә сыҡмаған. Айратты ошо фото буйынса эҙләп тапҡандар, ләкин ул үлгән булған.
https://www.bashinform.ru/news/law/2023-09-05/v-bashkirii-poteryavshegosya-na-gore-yalangas-turista-nashli-mertvym-3420377","5 Сентябрь , 17:31",Хәл-ваҡиғалар,Na
https://bash.bashinform.ru/news/law/2023-08-31/ishembay-a-gaz-shartla-an-yort-avariya-h-lend-tip-tanyldy-3414290,Ишембайҙа газ шартлаған йорт авария хәлендә тип танылды,,"Ишембайҙа газ шартлаған йорт тулыһынса авария хәлендә тип танылды. Башҡортостандың Төҙөлөш министрлығы һәм Тәфтиш комитеты комиссияһы ошондай ҡарар сығарҙы. Бөгөн ҡотҡарыусылар ҡыйыҡты нығытыу эштәрен тамамланы. Шуға күрә иртәгәнән емерелмәгән подъездағы фатир хужаларына әйберҙәрен алырға рөхсәт ителде, тип белдерҙе республиканың Ғәҙәттән тыш хәлдәр буйынса дәүләт комитеты.
«Башинформ» хәбәр иткәнсә, 30 августа Ишембайҙа ике ҡатлы йортта газ баллоны шартлаған. Ике кеше зыян күргән, 91 йәшлек ҡатын һәм 51 йәшлек ир, һуңғыһы дауаханаға оҙатылған. Оло йәштәге инәй дауаханаға ятыуҙан баш тартҡан. Ашығыс хеҙмәттәр килеп еткәнсе йорттағы 10 кеше үҙ аллы эвакуацияланған. Әле 8 кеше - ваҡытлыса тороу пункттарында, ҡалғандары туғандарында йәшәй.
Ғәҙәттән тыш хәлдәр министрлығы хеҙмәткәрҙәре емерелектәрҙе һүтеүен дауам итә. Урында 57 кеше һәм 19 берәмек техника эшләй.
https://www.bashinform.ru/news/law/2023-08-31/dom-posle-hlopka-gaza-v-bashkirskom-ishimbae-priznali-avariynym-3413961","31 Август , 16:35",Хәл-ваҡиғалар,Na
https://bash.bashinform.ru/news/law/2023-08-31/nu-ay-shosse-ynda-granata-shartlatyr-a-yyyyn-an-ir-sizo-kamera-ynda-en-ul-al-an-3413412,Нуғай шоссеһында граната шартлатырға йыйынған ир СИЗО камераһында үҙ-үҙенә ҡул һалған,,"Нуғай шоссеһында граната шартлатырға йыйынған ир СИЗО камераһында үҙ-үҙен үлтергән.
Башҡортостан Республикаһының Йәмәғәт күҙәтеү комиссияһы рәйесе Олег Галин «Башинформ»ға был хәлдең кисә булғанын хәбәр итте. Ҡулға алынған хәрби камерала япа-яңғыҙы булған. Әле тәфтиш алды тикшереүе бара.
Хәтерегеҙгә төшөрәбеҙ, Илдар Б. 2 августа Өфө янындағы Нуғай шоссеһында яғыулыҡ ҡойоу станцияһы янында граната менән янаны. Нуғайға тиклем хәрәкәт ябылды, ҙур тығын барлыҡҡа килде. Урында махсус хеҙмәттәрҙең хеҙмәткәрҙәре эшләне. Һуңынан ул үҙенең саҡырыуы буйынса ваҡиға урынына килгән Радий Хәбиров менән һөйләшкәндән һуң хоҡуҡ һаҡсыларына бирелде. Шартлатҡысты Рәсәй гвардияһы хеҙмәткәрҙәренә тапшырҙылар. Билдәле булыуынса, ир үҙ белдеге менән хәрби часты ҡалдырған һәм уға ҡарата енәйәт эше асылған булған. Тикшереү барышында уны Өфөгә ҡайтарғандар, ләкин һуңынан ул ҡасҡан.
11 августа Башҡортостан Республикаһының Йәмәғәт күҙәтеү комиссияһы баш ҡаланың тәфтиш изоляторында Илдар янында барҙы. Олег Ғәлин һүҙҙәренсә, махсус хәрби операцияла ҡатнашҡан ир комиссияға үҙендә онкология булыу-булмауын асыҡлау (кире ҡағыу) өсөн медицина экспертизаһын үткәреү ҙе һорап мөрәжәғәт иткән.
https://www.bashinform.ru/news/law/2023-08-30/grozivshiysya-vzorvat-granatu-na-nagaevskom-shosse-muzhchina-pokonchil-s-soboy-v-kamere-sizo-3412775
 ","31 Август , 11:43",Хәл-ваҡиғалар,Na
https://bash.bashinform.ru/news/law/2023-08-30/bash-ortostanda-ike-e-el-avtomobil-atnashly-ynda-y-yul-fazhi-end-atyn-y-l-k-bul-an-3412352,Башҡортостанда ике еңел автомобиль ҡатнашлығындағы юл фажиғәһендә ҡатын-ҡыҙ һәләк булған,,"Башҡортостандың Дәүләт автоинспекцияһы Белорет районында теркәлгән үлемелсе юл-транспорт фажиғәһенең сәбәптәрен асыҡлай.
«Башинформ» агентлығына ведомствоның телеграм-каналынан билдәле булыуынса, бөгөн иртәнге сәғәт 11 тирәһендә Өфө - Инйәр - Белорет автомобиль юлының 147-се саҡрымында Citroën һәм «Лада Гранта» автомобилдәре бәрелешкән. Илебеҙ автомобиле пассажиры вафат булған, икенсе пассажир, шулай уҡ водитель дауаханаға оҙатылған.
Ваҡиға урынында ЮХХДИ хеҙмәткәрҙәре һәм башҡа экстрен хеҙмәттәр эшләй.
https://www.bashinform.ru/news/law/2023-08-30/v-bashkirii-v-dtp-s-dvumya-legkovymi-avtomobilyami-pogibla-zhenschina-3412174
 ","30 Август , 14:28",Хәл-ваҡиғалар,Na
https://bash.bashinform.ru/news/law/2023-08-30/ya-tashyby-mysyr-a-uly-men-n-yu-a-batyp-lg-n-3411907,Яҡташыбыҙ Мысырҙа улы менән һыуға батып үлгән,,"Балтас районынан әсә һәм уның уҡыусы улы Мысырҙа ял иткәндә һыуға батҡан. Был хаҡта «Башинформ»ға Иҫке Балтас ауыл советынан хәбәр иттеләр. Фажиғә сит ил пляждарының береһендә булған. Яҡташыбыҙ ире һәм өс балаһы менән һыу инеп йөрөгән.
Әсә менән бергә уның өлкән улының да ғүмере өҙөлгән. Ауыл хакимиәте мәғлүмәттәре буйынса, алты һәм өс йәшлек малайҙар атаһы тәрбиәһендә ҡала.
https://www.bashinform.ru/news/law/2023-08-29/zhenschina-iz-bashkirii-utonula-v-egipte-vmeste-s-malenkim-synom-3411346","30 Август , 10:44",Хәл-ваҡиғалар,Na
https://bash.bashinform.ru/news/culture/2023-10-25/bash-ortostanda-respublikaby-y-berense-prezidenty-mortaza-r-himov-isemend-ge-klass-asyldy-3493234,Башҡортостанда республикабыҙҙың беренсе президенты Мортаза Рәхимов исемендәге класс асылды,,"Башҡортостанда тәүге тапҡыр республикабыҙҙың беренсе президенты Мортаза Рәхимов исемендәге класс асылды. Был турала Мортаза Рәхимов исемендәге 3-сө башҡорт республика гимназияһы директоры Шайморат Тимербулатов хәбәр итте һәм тантаналы сарала төшөрөлгән фотоһүрәттәр менән уртаҡлашты.
«Бөгөн Мортаза Рәхимов исемендәге 3-сө башҡорт республика гимназияһында бишенсе класс уҡыусыларын Рәхимов класына алыу тантанаһы уҙҙы. Балалар ант бирҙе, йәш рәхимовсы значоктарын таҡты, ата- әсәләр уларҙы тәмлекәстәр менән һыйланы, - тип яҙған директор социаль селтәрҙә. - Бишенселәр илебеҙҙең оло шәхесе исемен лайыҡлы йөрөтөр тип ышанам. Ҡотлайым!»
Хәтерегеҙгә төшөрәбеҙ, Мортаза Рәхимов исемендәге 3-сө башҡорт республика гимназияһы Күмертау ҡалаһында урынлашҡан.
https://www.bashinform.ru/news/social/2023-10-25/vpervye-v-bashkirii-otkrylsya-klass-imeni-pervogo-prezidenta-respubliki-murtazy-rahimova-3493112","25 Октябрь , 17:18",Мәҙәниәт,Na
https://bash.bashinform.ru/news/culture/2023-10-25/bash-ortostanda-bild-le-muzykant-artur-k-simov-men-n-b-hill-shtel-r-3492558,Башҡортостанда билдәле музыкант Артур Күсимов менән бәхилләштеләр,,"Кисә Әбйәлил районының Асҡар ауылында билдәле музыкант Артур Күсимовты һуңғы юлға оҙаттылар. Был хаҡта социаль селтәрҙә Элвин Грейҙың (Радик Юлъяҡшин) һеңлеһе Регина хәбәр итте.
«Бәхил бул, Күсим! Һин мәңге минең йөрәктә!» - тип яҙған Регина Юльякшина.
Хәтерегеҙгә төшөрәбеҙ, ошо көндәрҙә Элвин Грей лейблы музыканты Артур Күсимов (псевдонимы Күсим) 31 йәшендә вафат булған. Ул Әбйәлил районында тыуып үҫкән. 2015 йылдан Радик Юлъяҡшин командаһында, ә һуңғы йылдарҙа шәхси проекты өҫтөндә эшләй, әммә, ҡыҙғанысҡа ҡаршы, уны тамамлап өлгөрмәй. Үлем сәбәбе - йөрәк сире.
https://www.bashinform.ru/news/culture/2023-10-24/v-bashkirii-prostilis-s-izvestnym-muzykantom-arturom-kusimovym-3491922","25 Октябрь , 12:00",Мәҙәниәт,Na
https://bash.bashinform.ru/news/culture/2023-10-24/tamyr-balalar-mer-r-telekanalyny-s-geld-k-tapshyryuy-tefi-kids-premiya-yna-layy-buldy-3491505,«Тамыр» балалар-үҫмерҙәр телеканалының «Сәңгелдәк» тапшырыуы «ТЭФИ-KIDS» премияһына лайыҡ булды,,"«Тамыр» балалар-үҫмерҙәр телеканалының «Сәңгелдәк» программаһы «Балалар өсөн көндәлек мәғлүмәт-күңел асыу программаһы» номинацияһында «ТЭФИ-KIDS» премияһын яуланы.
Рәсәй милли телевизион премияһы еңеүселәрен бүләкләү тантанаһы 23 октябрҙә Мәскәүҙә уҙҙы.
Мәктәпкәсә йәштәге балалар өсөн «Сәңгелдәк» тапшырыуы 32 йыл инде көн дә кис Башҡортостан юлдаш телеканалында эфирға сыға. Программа геройҙары кескәй тамашасыларҙың ҡатмарлы һорауҙарына еңел һәм күңелле итеп яуап бирә, башҡорт халҡының тарихы һәм мәҙәниәте менән таныштыра.
«ТЭФИ-KIDS» конкурсына улар һуғылған башҡорт балаҫы тураһында сығарылышты ебәргәйне. Йәш алып барыусылар тамашасыларға барыһын да — «һарыҡтан алып балаҫҡа тиклем» күрһәтте. 
Бынан алдараҡ «Башинформ» «Сәңгелдәк» программаһының «ТЭФИ-Kids» Рәсәй милли телевизион премияһы финалына сығыуы хаҡында хәбәр иткәйне.
https://www.bashinform.ru/news/culture/2023-10-24/programma-s-geld-k-detsko-yunosheskogo-telekanala-tamyr-stala-obladatelem-premii-tefi-kids-3491263","24 Октябрь , 15:56",Мәҙәниәт,Na
https://bash.bashinform.ru/news/culture/2023-10-24/zainetdin-etno-shouy-haly-ara-konkursta-i-ens-lekle-e-tip-tanyldy-3491156,ZAINETDIN этно-шоуы халыҡ-ара конкурста иң үҙенсәлеклеһе тип танылды,,"Уҙған ял көндәрендә Ҡаҙағстандың Төркөстан ҡалаһында «Voice of  Turan-2023» халыҡ-ара ҡаҙаҡ йыры фестивале үтте. Быйыл дүртенсе тапҡыр ойошторолған йыр конкурсында донъяның 14 иленән (Төркиә, Үзбәкстан, Ҡырғыҙстан, Рәсәй — Башҡортостан һәм Татарстан, Азербайжан, Польша, Белоруссия, Молдова, Грузия, Бүрәтстан, Болгария, Португалия, Испания, Аргентина) 18-35 йәшлек эстрада жанрын башҡарыусылар ҡатнашты. Улар — тәжрибәле, халыҡ-ара йыр конкурстарында уңышҡа өлгәшкән артистар.
Башҡортостан данын унда республикабыҙҙың атҡаҙанған артисы, музыкант-мультиинструменталист, шоумен, ZAINETDIN этно-шоу проекты солисы Заһир Зәйнетдинов яҡланы.
—  Конкурс шарттары буйынса беренсе көндә ҡатнашыусылар ҡаҙаҡ сәнғәте оҫталары менән ҡаҙаҡ телендә дуэт йырланы. Икенсе көндә улар үҙҙәренә оҡшаған ҡаҙаҡ йыры менән яңғыҙ сығыш яһаны. ZAINETDIN Шымкент аккордеонсыһы Мәхмүт Урумбаев менән йыр башҡарҙы, — тип һөйләне ойоштороусылар.
Конкурста яҡташыбыҙҙың сығышы «иң үҙенсәлекле сығыш» тип билдәләнде һәм уға диплом, аҡсалата бүләк тапшырылды.
https://www.bashinform.ru/news/culture/2023-10-24/etno-shou-zainetdin-iz-bashkirii-na-mezhdunarodnom-konkurse-priznano-samym-originalnym-3490767","24 Октябрь , 14:01",Мәҙәниәт,Na
https://bash.bashinform.ru/news/culture/2023-10-24/t-nya-amur-ary-y-n-r-te-bish-k-nd-3-5-million-um-a-sa-yyy-y-3490856,"«Төньяҡ амурҙары» йәнһүрәте биш көндә 3,5 миллион һум аҡса йыйҙы",,"19 октябрҙә «Төньяҡ амурҙары» йәнһүрәте ҙур экрандарға сыҡты. Биш көндә 3,5 миллион һум аҡса йыйылды.
— Билеттарҙы август аҙағында уҡ һата башланыҡ, ошо ваҡыт эсендә — 2,5 миллион һум, тәүге аҙнала тағы 1 миллион һум йыйҙыҡ, — тип хәбәр итте «Башинформ»ға Ә.Абдразаҡов исемендәге «Башҡортостан» киностудияһы директоры Юнир Әминев.
Йәнһүрәтте республика етәксеһе булышлығында һәм Әмир Абдразаҡов исемендәге «Башҡортостан» киностудияһы менән берлектә Өфөнөң «Муха» студияһы төшөргән. Радий Хәбиров бер нисә тапҡыр илебеҙ халыҡтарының хәрби ҡаһарманлығы йылъяҙмаһының героик биттәрен сағылдырған йәнһүрәтте федераль кимәлдә танытыуҙың мөһимлеген билдәләне. Тамашасылар 1788 йылғы рус-швед һәм 1812 йылғы Ватан һуғыштарында әүҙем ҡатнашҡан башҡорттарҙың тарихы менән таныша. Боронғо Рим аллаһы  һымаҡ уҡтан оҫта атҡандары өсөн тап француздар уҡ-һаҙаҡтар менән ҡоралланған башҡорт атлыларын «төньяҡ амурҙары» тип йөрөтә башлай.
Проектта бик күп билдәле кешеләр ҡатнаша. Продюсерҙар араһында Артур Абдрахманов, Юнир Әминевтан тыш, рәссам-карикатурасы Камил Буҙыҡаев та бар. Екатерина II — Лилиә Ғүмәрова, ә Александр I Асҡар Абдразаҡов тауышы менән һөйләй. Шулай уҡ фильмда мәҙәниәт министры Әминә Шафиҡова, популяр комментатор Азамат Моратов, күренекле йырсылар Иҙрис Ғәзиев (Ҡылысбай) һәм Нәзифә Ҡадированың (Ҡылысбайҙың ҡатыны) тауыштары яңғырай. Ә йәш яугир Ғәбиттең тауышын балалар шунда уҡ таныған.
https://www.bashinform.ru/news/culture/2023-10-24/multfilm-severnye-amury-posle-pyati-dney-prokata-sobral-3-5-mln-rubley-3490437","24 Октябрь , 11:51",Мәҙәниәт,Na
https://bash.bashinform.ru/news/culture/2023-10-23/bash-ortostanda-t-sh-r-lg-n-bloger-filmy-da-standa-nagrada-a-layy-buldy-3488877,Башҡортостанда төшөрөлгән «Блогер» фильмы Дағстанда наградаға лайыҡ булды,,"Башҡортостанда төшөрөлгән «Блогер» ҡыҫҡа метражлы фильмы Дағстанда наградаға лайыҡ булды. «Золотая лоза» республика асыҡ кинофестивалендә ул «Иң яҡшы режиссер эше» номинацияһында еңеү яуланы.
21 октябрҙә Махачкаланың Шиғриәт йортонда «Золотая лоза» - 2023 кинофестиваленең ижади эштәре күрһәтелде һәм еңеүселәрҙе дипломдар менән бүләкләү тантанаһы уҙҙы.
Яңыраҡ һигеҙенсе тапҡыр ойошторолған «Мирный Дагестан» республика кинофестивалендә «Блогер» «Ҡыҫҡа метражлы уйын фильмы» номинацияһында «Махсус приз»менән бүләкләнде.
Бынан алдараҡ «Блогер» фильмы «Этно-Крым» Бөтә Рәсәй этнографик кинофестивалендә (Севастополь), «Окно» халыҡ-ара ҡыҫҡа метражлы кино фестивалендә (Омск), «Белая птица» Бөтә Рәсәй кинофестивалендә (Ҡазан) һәм «Отцы и дети» халыҡ-ара кинофестивалендә (Орёл) ҡатнашҡайны.
Фильм Башҡортостан Республикаһы Башлығының мәҙәниәт һәм сәнғәт эшмәкәрҙәренә «Геройҙар тураһында хәтер мәңгелек» гранты сиктәрендә М.Ғафури исемендәге Башҡорт академия драма театры булышлығында төшөрөлгән.
Ролдәрҙе Башҡортостандың халыҡ артисы Илдар Ғүмәров Һәм Айнур Ғәбитов башҡарҙы. Фильм өҫтөндә автор һәм Рәсәйҙең, Башҡортостандың халыҡ артисы Хөрмәтулла Үтәшев, кинорежиссёр Руслан Юлтаев, сценарист — Башҡортостандың атҡаҙанған мәҙәниәт хеҙмәткәре Динара Ҡәйүмова, композитор Рәмис Хәкимов эшләне.
https://www.bashinform.ru/news/culture/2023-10-22/snyatyy-v-bashkirii-film-bloger-poluchil-nagradu-v-dagestane-3488459","23 Октябрь , 10:56",Мәҙәниәт,Na
